"ID","Date","Time","x","y"
"395",2021-02-16,"Evening",1452.500992,149.6472
"395",2021-02-16,"Evening",1473.499136,64.47056
"395",2021-02-16,"Evening",1415.499776,109.6472
"395",2021-02-16,"Evening",1510.500352,109.1768
"395",2021-02-16,"Evening",966.500352,262.1176
"395",2021-02-16,"Evening",1412.499456,56.47056
"395",2021-02-16,"Evening",1493.999616,103.0592
"395",2021-02-16,"Evening",1433.499648,103.5296
"395",2021-02-16,"Evening",1554.499584,165.1768
"395",2021-02-16,"Evening",1403.500544,116.7056
"395",2021-02-16,"Evening",1112.500224,296.4704
"395",2021-02-16,"Evening",1532.499968,112
"395",2021-02-16,"Evening",1218.000896,245.6472
"395",2021-02-16,"Evening",1515.999232,172.2352
"395",2021-02-16,"Evening",1381.500928,74.82352
"395",2021-02-16,"Evening",1443.00032,247.0592
"395",2021-02-16,"Evening",1080.500224,282.8232
"395",2021-02-16,"Evening",1098.000384,405.6472
"395",2021-02-16,"Evening",1235.499008,258.8232
"395",2021-02-16,"Evening",1471.000576,261.6472
"395",2021-02-16,"Evening",1102.49984,299.7648
"395",2021-02-16,"Evening",1539.500032,171.7648
"395",2021-02-16,"Evening",1353.500672,242.3528
"395",2021-02-16,"Evening",987.500544,467.7648
"395",2021-02-16,"Evening",1489.50016,149.1768
"395",2021-02-16,"Evening",1419.999232,200.9408
"395",2021-02-16,"Evening",1365.000192,237.6472
"395",2021-02-16,"Evening",1433.499648,247.0592
"395",2021-02-16,"Evening",1490.999296,250.8232
"395",2021-02-16,"Evening",1572.499456,165.1768
"395",2021-02-16,"Evening",931.999744,474.8232
"395",2021-02-16,"Evening",903.000064,468.2352
"395",2021-02-16,"Evening",1426.999296,329.412
"395",2021-02-16,"Evening",1124.999168,570.8232
"395",2021-02-16,"Evening",1080.999936,564.7056
"395",2021-02-16,"Evening",1186.000896,578.8232
"395",2021-02-16,"Evening",1389.000704,328.4704
"395",2021-02-16,"Evening",1560.500224,249.8824
"395",2021-02-16,"Evening",1249.499136,428.2352
"395",2021-02-16,"Evening",1203.499008,425.412
"396",2021-02-17,"Noon",1482.000384,229.5568
"396",2021-02-17,"Noon",1519.499264,142.8568
"396",2021-02-17,"Noon",1496.500224,37.93104
"396",2021-02-17,"Noon",1537.499136,33.49752
"396",2021-02-17,"Noon",1510.500352,100.4928
"396",2021-02-17,"Noon",1575.000064,121.6752
"396",2021-02-17,"Noon",1535.000576,148.7688
"396",2021-02-17,"Noon",1552.500736,33.00496
"396",2021-02-17,"Noon",1457.50016,141.3792
"396",2021-02-17,"Noon",1404.499968,265.5176
"396",2021-02-17,"Noon",1611.999232,115.2712
"396",2021-02-17,"Noon",1558.99904,153.6944
"396",2021-02-17,"Noon",1526.99904,93.1032
"396",2021-02-17,"Noon",1095.000064,463.0544
"396",2021-02-17,"Noon",1438.500864,94.0888
"396",2021-02-17,"Noon",1119.000576,481.2808
"396",2021-02-17,"Noon",1459.499008,94.5816
"396",2021-02-17,"Noon",1339.500544,281.7736
"396",2021-02-17,"Noon",1667.500032,75.86208
"396",2021-02-17,"Noon",1493.999616,227.5864
"396",2021-02-17,"Noon",1583.499264,170.936
"396",2021-02-17,"Noon",1204.000768,279.8032
"396",2021-02-17,"Noon",1009.50016,286.2072
"396",2021-02-17,"Noon",1520.500736,339.4088
"396",2021-02-17,"Noon",1400.500224,507.8816
"396",2021-02-17,"Noon",1257.500672,478.3248
"397",2021-02-17,"Evening",1571.500032,45.26448
"397",2021-02-17,"Evening",1368.500224,361.624
"397",2021-02-17,"Evening",1416.4992,123.0016
"397",2021-02-17,"Evening",1615.499264,85.1168
"397",2021-02-17,"Evening",930.000896,244.5264
"397",2021-02-17,"Evening",1539.500032,21.64824
"397",2021-02-17,"Evening",1535.000576,141.6976
"397",2021-02-17,"Evening",1447.000064,256.8264
"397",2021-02-17,"Evening",1587.499008,54.61256
"397",2021-02-17,"Evening",1408.999424,133.8256
"397",2021-02-17,"Evening",1439.000576,256.3344
"397",2021-02-17,"Evening",1501.499392,28.04432
"397",2021-02-17,"Evening",1455.499264,102.3368
"397",2021-02-17,"Evening",1429.000192,125.4616
"397",2021-02-17,"Evening",1603.500032,147.1096
"397",2021-02-17,"Evening",1458.999296,376.876
"397",2021-02-17,"Evening",1564.499968,79.2128
"397",2021-02-17,"Evening",1490.999296,160.8856
"397",2021-02-17,"Evening",1496.500224,70.84872
"397",2021-02-17,"Evening",1312,365.56
"397",2021-02-17,"Evening",1449.00096,146.6176
"397",2021-02-17,"Evening",1521.50016,80.1968
"397",2021-02-17,"Evening",1546.000384,82.6568
"397",2021-02-17,"Evening",1129.500672,260.7624
"397",2021-02-17,"Evening",1353.00096,365.56
"397",2021-02-17,"Evening",1472,260.7624
"397",2021-02-17,"Evening",1523.499008,142.6816
"397",2021-02-17,"Evening",1476.499456,112.6688
"397",2021-02-17,"Evening",1173.999616,250.4304
"397",2021-02-17,"Evening",1572.499456,371.956
"397",2021-02-17,"Evening",1565.999104,140.7136
"397",2021-02-17,"Evening",1437.999104,371.956
"397",2021-02-17,"Evening",1495.5008,375.4
"397",2021-02-17,"Evening",1609.500672,211.5624
"397",2021-02-17,"Evening",1415.000064,184.0096
"397",2021-02-17,"Evening",1386.999808,379.336
"397",2021-02-17,"Evening",1562.499072,207.1344
"398",2021-02-18,"Morning",1480.4992,64.62672
"398",2021-02-18,"Morning",1423.499264,68.54344
"398",2021-02-18,"Morning",1424.500736,13.21912
"398",2021-02-18,"Morning",1325.500416,142.4728
"398",2021-02-18,"Morning",1405.499392,27.90696
"398",2021-02-18,"Morning",1387.999232,97.4296
"398",2021-02-18,"Morning",1365.999616,124.3576
"398",2021-02-18,"Morning",1386.000384,368.176
"398",2021-02-18,"Morning",1312,143.9416
"398",2021-02-18,"Morning",1440.999424,110.1592
"398",2021-02-18,"Morning",1298.499584,463.6472
"398",2021-02-18,"Morning",1265.50016,425.4592
"398",2021-02-18,"Morning",1381.500928,178.7024
"398",2021-02-18,"Morning",1346.000896,240.8816
"399",2021-02-18,"Noon",1543.499776,92.7056
"399",2021-02-18,"Noon",1364.000768,254.1176
"399",2021-02-18,"Noon",1568.999424,20.70592
"399",2021-02-18,"Noon",1504,31.0588
"399",2021-02-18,"Noon",1380.499456,255.0592
"399",2021-02-18,"Noon",1556.000768,98.8232
"399",2021-02-18,"Noon",1477.500928,46.58824
"399",2021-02-18,"Noon",1427.499008,83.2944
"399",2021-02-18,"Noon",1592.000512,123.2944
"399",2021-02-18,"Noon",1661.999104,99.2944
"399",2021-02-18,"Noon",1490.999296,156.7056
"399",2021-02-18,"Noon",1542.500352,20.23528
"399",2021-02-18,"Noon",1522.499584,27.29408
"399",2021-02-18,"Noon",1520.500736,79.52944
"399",2021-02-18,"Noon",1460.000768,67.76472
"399",2021-02-18,"Noon",1575.999488,150.588
"399",2021-02-18,"Noon",1621.999616,80.9408
"399",2021-02-18,"Noon",1180.99968,251.7648
"399",2021-02-18,"Noon",1549.000704,249.8824
"399",2021-02-18,"Noon",1216.999424,240.9408
"400",2021-02-19,"Morning",1550.49984,21.3592
"400",2021-02-19,"Morning",719.499264,582.0392
"400",2021-02-19,"Morning",1614.49984,21.3592
"400",2021-02-19,"Morning",1658.499072,42.71848
"400",2021-02-19,"Morning",1594.499072,22.33008
"400",2021-02-19,"Morning",1532.499968,77.66992
"400",2021-02-19,"Morning",1510.500352,396.6016
"400",2021-02-19,"Morning",1606.500352,233.4952
"400",2021-02-19,"Morning",947.499008,533.4952
"400",2021-02-19,"Morning",1311.000576,491.7472
"401",2021-02-19,"Noon",1085.999104,567.5296
"401",2021-02-19,"Noon",1025.499136,246.1176
"401",2021-02-19,"Noon",1304.000512,270.1176
"401",2021-02-19,"Noon",1416.4992,60.23528
"401",2021-02-19,"Noon",1487.499264,92.7056
"401",2021-02-19,"Noon",1323.999232,213.1768
"401",2021-02-19,"Noon",1434.499072,60.70592
"401",2021-02-19,"Noon",1474.500608,45.64704
"401",2021-02-19,"Noon",1397.999616,135.5296
"401",2021-02-19,"Noon",1399.5008,81.8824
"401",2021-02-19,"Noon",1450.999808,287.0592
"401",2021-02-19,"Noon",1290.000384,429.1768
"401",2021-02-19,"Noon",1295.499264,266.8232
"401",2021-02-19,"Noon",1350.500352,212.7056
"401",2021-02-19,"Noon",1509.500928,77.64704
"401",2021-02-19,"Noon",1379.500032,82.3528
"401",2021-02-19,"Noon",946.999296,269.1768
"401",2021-02-19,"Noon",1514.999808,270.588
"401",2021-02-19,"Noon",1213.999104,337.8824
"401",2021-02-19,"Noon",1453.500416,105.8824
"401",2021-02-19,"Noon",996.999168,550.588
"401",2021-02-19,"Noon",1430.99904,106.3528
"401",2021-02-19,"Noon",1503.000576,129.412
"401",2021-02-19,"Noon",1379.500032,136
"401",2021-02-19,"Noon",1475.00032,129.8824
"401",2021-02-19,"Noon",977.999872,546.8232
"401",2021-02-19,"Noon",1525.000192,92.2352
"401",2021-02-19,"Noon",1411.00032,253.6472
"401",2021-02-19,"Noon",1541.500928,88.4704
"401",2021-02-19,"Noon",816.001024,389.6472
"401",2021-02-19,"Noon",934.00064,541.1768
"401",2021-02-19,"Noon",1028.999168,548.7056
"401",2021-02-19,"Noon",1181.499392,561.8824
"402",2021-02-19,"Evening",1496.500224,124.2352
"402",2021-02-19,"Evening",1671.999488,41.88232
"402",2021-02-19,"Evening",1536.999424,259.7648
"402",2021-02-19,"Evening",1674.999808,104.4704
"402",2021-02-19,"Evening",1408,340.7056
"402",2021-02-19,"Evening",1656.000512,142.588
"402",2021-02-19,"Evening",1695.000576,142.588
"402",2021-02-19,"Evening",1695.000576,44.70592
"402",2021-02-19,"Evening",1118.500864,517.6472
"402",2021-02-19,"Evening",1624.999936,152.4704
"402",2021-02-19,"Evening",1019.500544,353.8824
"402",2021-02-19,"Evening",1538.000896,176.9408
"402",2021-02-19,"Evening",1711.499264,378.3528
"402",2021-02-19,"Evening",1727.000576,145.412
"402",2021-02-19,"Evening",1061.500928,469.6472
"402",2021-02-19,"Evening",1380.499456,476.2352
"402",2021-02-19,"Evening",1154.000896,499.7648
"402",2021-02-19,"Evening",1493.999616,429.6472
"402",2021-02-19,"Evening",1440.999424,345.8824
"402",2021-02-19,"Evening",1349.500928,472.9408
"403",2021-02-20,"Morning",1589.000192,41.88232
"403",2021-02-20,"Morning",1536,20.70592
"403",2021-02-20,"Morning",1399.5008,215.5296
"403",2021-02-20,"Morning",828.000256,440.4704
"403",2021-02-20,"Morning",1499.500544,24
"403",2021-02-20,"Morning",873.500672,394.3528
"403",2021-02-20,"Morning",1605.500928,179.7648
"403",2021-02-20,"Morning",1436.99968,166.588
"403",2021-02-20,"Morning",907.999232,397.6472
"403",2021-02-20,"Morning",1006.000128,239.5296
"403",2021-02-20,"Morning",1568.999424,178.3528
"403",2021-02-20,"Morning",1455.499264,220.2352
"403",2021-02-20,"Morning",1519.499264,29.17648
"403",2021-02-20,"Morning",763.000832,440.9408
"404",2021-02-20,"Noon",1437.499392,141.6472
"404",2021-02-20,"Noon",1414.500352,37.64704
"404",2021-02-20,"Noon",1529.499648,47.0588
"404",2021-02-20,"Noon",1399.5008,38.11768
"404",2021-02-20,"Noon",1481.500672,55.52944
"404",2021-02-20,"Noon",1361.50016,136.9408
"404",2021-02-20,"Noon",1166.49984,256.9408
"404",2021-02-20,"Noon",1476.499456,89.412
"404",2021-02-20,"Noon",1435.500544,40.9412
"404",2021-02-20,"Noon",1508.499456,81.8824
"404",2021-02-20,"Noon",1548.500992,141.1768
"404",2021-02-20,"Noon",1492.000768,86.588
"404",2021-02-20,"Noon",1544.4992,57.88232
"404",2021-02-20,"Noon",925.999104,469.6472
"404",2021-02-20,"Noon",1378.000896,120
"404",2021-02-20,"Noon",1415.499776,85.1768
"404",2021-02-20,"Noon",1079.5008,313.8824
"404",2021-02-20,"Noon",1467.500544,45.64704
"404",2021-02-20,"Noon",1493.000192,138.3528
"404",2021-02-20,"Noon",1058.000896,305.8824
"404",2021-02-20,"Noon",1425.50016,145.8824
"404",2021-02-20,"Noon",1181.999104,258.3528
"404",2021-02-20,"Noon",1469.499392,136.9408
"404",2021-02-20,"Noon",1401.499648,142.588
"404",2021-02-20,"Noon",1531.500544,137.8824
"404",2021-02-20,"Noon",1322.999808,103.0592
"404",2021-02-20,"Noon",1430.99904,95.0592
"404",2021-02-20,"Noon",1131.49952,250.3528
"404",2021-02-20,"Noon",1442.000896,294.588
"404",2021-02-20,"Noon",1245.499392,302.1176
"404",2021-02-20,"Noon",1112.999936,518.588
"404",2021-02-20,"Noon",1109.000192,424
"404",2021-02-20,"Noon",1391.499264,358.1176
"404",2021-02-20,"Noon",1015.5008,312
"405",2021-02-20,"Evening",1493.999616,104.4704
"405",2021-02-20,"Evening",1600,92.2352
"405",2021-02-20,"Evening",1585.50016,97.412
"405",2021-02-20,"Evening",1437.999104,341.1768
"405",2021-02-20,"Evening",1692.99968,131.7648
"405",2021-02-20,"Evening",1038.000128,269.6472
"405",2021-02-20,"Evening",1338.499072,266.3528
"405",2021-02-20,"Evening",1610.000384,63.0588
"405",2021-02-20,"Evening",1520.500736,37.17648
"405",2021-02-20,"Evening",1673.500672,56
"405",2021-02-20,"Evening",1394.999296,275.7648
"405",2021-02-20,"Evening",1333.000192,408.4704
"405",2021-02-20,"Evening",1471.000576,136.9408
"405",2021-02-20,"Evening",1557.000192,100.7056
"405",2021-02-20,"Evening",1541.500928,133.6472
"405",2021-02-20,"Evening",1546.999808,133.1768
"405",2021-02-20,"Evening",1005.500416,250.8232
"405",2021-02-20,"Evening",1030.00064,271.5296
"405",2021-02-20,"Evening",1495.5008,146.8232
"405",2021-02-20,"Evening",1526.499328,102.1176
"405",2021-02-20,"Evening",1285.500928,257.412
"405",2021-02-20,"Evening",1509.500928,100.7056
"405",2021-02-20,"Evening",1298.499584,258.3528
"405",2021-02-20,"Evening",1330.999296,263.5296
"405",2021-02-20,"Evening",1671.499776,109.1768
"405",2021-02-20,"Evening",1656.000512,139.7648
"405",2021-02-20,"Evening",1472.999424,340.7056
"405",2021-02-20,"Evening",1563.500544,167.5296
"405",2021-02-20,"Evening",1509.500928,356.2352
"405",2021-02-20,"Evening",1456.500736,230.1176
"405",2021-02-20,"Evening",1550.000128,352.9408
"405",2021-02-20,"Evening",1112.000512,445.1768
"405",2021-02-20,"Evening",1062.500352,258.8232
"405",2021-02-20,"Evening",1136.500736,444.2352
"405",2021-02-20,"Evening",1625.499648,144.9408
"405",2021-02-20,"Evening",1596.000256,165.6472
"405",2021-02-20,"Evening",1692.99968,189.1768
"405",2021-02-20,"Evening",1379.500032,444.7056
"405",2021-02-20,"Evening",1306.499072,408.4704
"405",2021-02-20,"Evening",1443.500032,453.1768
"405",2021-02-20,"Evening",1411.500032,457.412
"405",2021-02-20,"Evening",1166.49984,454.588
"405",2021-02-20,"Evening",1645.000704,189.1768
"405",2021-02-20,"Evening",977.000448,311.5296
"406",2021-02-21,"Morning",757.000192,392
"406",2021-02-21,"Morning",1482.000384,106.8232
"406",2021-02-21,"Morning",1436.499968,59.76472
"406",2021-02-21,"Morning",1622.99904,104
"406",2021-02-21,"Morning",1589.999616,105.8824
"406",2021-02-21,"Morning",1352.4992,312.9408
"406",2021-02-21,"Morning",1264.500736,254.588
"406",2021-02-21,"Morning",1539.500032,72
"406",2021-02-21,"Morning",1557.999616,71.52944
"407",2021-02-21,"Noon",1489.50016,133.1768
"407",2021-02-21,"Noon",1541.500928,20.23528
"407",2021-02-21,"Noon",1567.000576,125.6472
"407",2021-02-21,"Noon",1573.500928,85.6472
"407",2021-02-21,"Noon",1693.499392,36.23528
"407",2021-02-21,"Noon",1643.999232,73.41176
"407",2021-02-21,"Noon",1535.000576,85.6472
"407",2021-02-21,"Noon",1577.500672,25.88232
"407",2021-02-21,"Noon",1494.99904,73.41176
"407",2021-02-21,"Noon",1485.500416,53.64704
"407",2021-02-21,"Noon",1646.49984,112
"407",2021-02-21,"Noon",1450.000384,75.29408
"407",2021-02-21,"Noon",1629.499392,47.52944
"407",2021-02-21,"Noon",1594.499072,38.11768
"407",2021-02-21,"Noon",1668.499456,29.17648
"407",2021-02-21,"Noon",1529.499648,19.76472
"407",2021-02-21,"Noon",1433.499648,501.1768
"407",2021-02-21,"Noon",1493.999616,328.4704
"407",2021-02-21,"Noon",1564.499968,50.35296
"407",2021-02-21,"Noon",1653.000192,42.35296
"407",2021-02-21,"Noon",1498.499072,139.7648
"407",2021-02-21,"Noon",1674.999808,118.1176
"407",2021-02-21,"Noon",1558.99904,316.2352
"407",2021-02-21,"Noon",1052.000256,512.9408
"407",2021-02-21,"Noon",1120.499712,519.0584
"407",2021-02-21,"Noon",1156.499456,521.8824
"407",2021-02-21,"Noon",1021.999104,235.7648
"407",2021-02-21,"Noon",1628.499968,126.1176
"407",2021-02-21,"Noon",1533.499392,141.6472
"407",2021-02-21,"Noon",1702.500352,183.0592
"407",2021-02-21,"Noon",1629.999104,212.2352
"407",2021-02-21,"Noon",1468.99968,147.2944
"407",2021-02-21,"Noon",1690.499072,198.588
"407",2021-02-21,"Noon",1564.99968,184
"407",2021-02-21,"Noon",1455.499264,423.0592
"407",2021-02-21,"Noon",1266.499584,280.4704
"407",2021-02-21,"Noon",1496.999936,269.6472
"407",2021-02-21,"Noon",1340.499968,270.1176
"407",2021-02-21,"Noon",1465.499648,328
"407",2021-02-21,"Noon",1383.499776,512.9408
"407",2021-02-21,"Noon",1092.499456,500.2352
"407",2021-02-21,"Noon",1521.999872,314.8232
"407",2021-02-21,"Noon",1231.499264,251.2944
"407",2021-02-21,"Noon",1393.50016,362.8232
"407",2021-02-21,"Noon",1595.500544,186.8232
"407",2021-02-21,"Noon",1087.000576,233.8824
"407",2021-02-21,"Noon",828.99968,448.4704
"407",2021-02-21,"Noon",877.000704,470.1176
"407",2021-02-21,"Noon",960.499712,495.0592
"408",2021-02-22,"Morning",822.499328,513.8824
"408",2021-02-22,"Morning",1570.000896,330.3528
"408",2021-02-22,"Morning",1575.000064,240
"408",2021-02-22,"Morning",1611.999232,333.6472
"408",2021-02-22,"Morning",1621.000192,335.0592
"408",2021-02-22,"Morning",1461.000192,347.2944
"408",2021-02-22,"Morning",1489.999872,352
"408",2021-02-22,"Morning",1413.500928,347.2944
"408",2021-02-22,"Morning",1543.999488,242.8232
"408",2021-02-22,"Morning",1390.000128,495.0592
"409",2021-02-22,"Noon",1563.500544,115.5776
"409",2021-02-22,"Noon",1658.499072,63.31656
"409",2021-02-22,"Noon",1653.000192,62.31152
"409",2021-02-22,"Noon",1457.50016,60.804
"409",2021-02-22,"Noon",1558.499328,59.79896
"409",2021-02-22,"Noon",1619.499008,25.1256
"409",2021-02-22,"Noon",1415.999488,236.1808
"409",2021-02-22,"Noon",1543.499776,48.2412
"409",2021-02-22,"Noon",1580.500992,45.72864
"409",2021-02-22,"Noon",1508.499456,43.21608
"409",2021-02-22,"Noon",1543.000064,101.5072
"409",2021-02-22,"Noon",1595.500544,45.72864
"409",2021-02-22,"Noon",1156.499456,239.196
"409",2021-02-22,"Noon",1527.5008,48.2412
"409",2021-02-22,"Noon",1590.99904,125.628
"409",2021-02-22,"Noon",1589.999616,341.2064
"409",2021-02-22,"Noon",1557.000192,165.8288
"409",2021-02-22,"Noon",1538.000896,271.8592
"409",2021-02-22,"Noon",1560.999936,344.2208
"409",2021-02-22,"Noon",1526.99904,172.3616
"409",2021-02-22,"Noon",1000.4992,557.2864
"409",2021-02-22,"Noon",1620.000768,130.1504
"410",2021-02-22,"Evening",1546.999808,72
"410",2021-02-22,"Evening",1580.500992,15.52944
"410",2021-02-22,"Evening",1567.000576,51.76472
"410",2021-02-22,"Evening",1370.499072,242.8232
"410",2021-02-22,"Evening",1673.500672,14.58824
"410",2021-02-22,"Evening",1623.5008,46.58824
"410",2021-02-22,"Evening",1613.500416,28.70592
"410",2021-02-22,"Evening",1600.999424,102.588
"410",2021-02-22,"Evening",1641.500672,16
"410",2021-02-22,"Evening",1597.499392,30.58824
"410",2021-02-22,"Evening",1581.500416,54.11768
"410",2021-02-22,"Evening",1468.000256,288.9408
"410",2021-02-22,"Evening",1509.500928,306.8232
"410",2021-02-22,"Evening",1571.500032,88.9408
"410",2021-02-22,"Evening",1555.499008,92.7056
"410",2021-02-22,"Evening",1625.499648,101.6472
"410",2021-02-22,"Evening",1717.999616,62.58824
"410",2021-02-22,"Evening",1580.500992,133.6472
"410",2021-02-22,"Evening",963.500032,352.4704
"410",2021-02-22,"Evening",1645.000704,99.7648
"410",2021-02-22,"Evening",1666.000896,101.6472
"410",2021-02-22,"Evening",1092.499456,246.1176
"410",2021-02-22,"Evening",1531.500544,136.9408
"410",2021-02-22,"Evening",1496.999936,306.8232
"410",2021-02-22,"Evening",1639.999488,222.588
"410",2021-02-22,"Evening",1548.500992,312.9408
"410",2021-02-22,"Evening",1558.99904,222.588
"410",2021-02-22,"Evening",923.000832,412.7056
"410",2021-02-22,"Evening",1230.000128,491.2944
"410",2021-02-22,"Evening",1280,500.2352
"411",2021-02-23,"Morning",1564.499968,26.35296
"411",2021-02-23,"Morning",1570.000896,154.8232
"411",2021-02-23,"Morning",1475.500032,307.2944
"411",2021-02-23,"Morning",1578.000384,35.29408
"411",2021-02-23,"Morning",1465.499648,305.412
"411",2021-02-23,"Morning",1530.499072,85.1768
"411",2021-02-23,"Morning",1597.499392,40.47056
"411",2021-02-23,"Morning",1674.000384,146.8232
"411",2021-02-23,"Morning",1498.499072,316.7056
"411",2021-02-23,"Morning",1547.999232,191.5296
"411",2021-02-23,"Morning",1659.500544,125.6472
"411",2021-02-23,"Morning",1581.000704,186.8232
"411",2021-02-23,"Morning",1174.499328,528.9408
"411",2021-02-23,"Morning",1532.99968,325.6472
"411",2021-02-23,"Morning",1348.499456,577.8824
"411",2021-02-23,"Morning",1385.500672,570.8232
"412",2021-02-23,"Noon",1698.500608,13.17648
"412",2021-02-23,"Noon",1512.4992,28.70592
"412",2021-02-23,"Noon",1123.999744,416.9408
"412",2021-02-23,"Noon",1701.500928,78.58824
"412",2021-02-23,"Noon",1691.500544,79.0588
"412",2021-02-23,"Noon",1745.50016,24.9412
"412",2021-02-23,"Noon",1615.499264,27.29408
"412",2021-02-23,"Noon",1602.000896,94.588
"412",2021-02-23,"Noon",1248,184.9408
"412",2021-02-23,"Noon",1555.499008,29.17648
"412",2021-02-23,"Noon",1600,41.41176
"412",2021-02-23,"Noon",1736.4992,75.29408
"412",2021-02-23,"Noon",1720.500224,76.70592
"412",2021-02-23,"Noon",1748.000768,75.29408
"412",2021-02-23,"Noon",1628.99968,102.588
"412",2021-02-23,"Noon",1728,22.11768
"412",2021-02-23,"Noon",1578.999808,48
"412",2021-02-23,"Noon",1522.999296,108.2352
"413",2021-02-23,"Evening",1638.500352,19.28304
"413",2021-02-23,"Evening",1564.499968,40.04944
"413",2021-02-23,"Evening",1255.999488,402.472
"413",2021-02-23,"Evening",1671.499776,57.3548
"413",2021-02-23,"Evening",1620.50048,27.68848
"413",2021-02-23,"Evening",1685.999616,72.18792
"413",2021-02-23,"Evening",1557.999616,107.2928
"413",2021-02-23,"Evening",1517.500416,102.8432
"413",2021-02-23,"Evening",1501.499392,105.8096
"413",2021-02-23,"Evening",1240.000512,310.012
"413",2021-02-23,"Evening",1424.500736,377.7504
"413",2021-02-23,"Evening",1019.500544,298.1456
"413",2021-02-23,"Evening",1624.000512,135.9704
"413",2021-02-23,"Evening",1545.00096,76.63784
"413",2021-02-23,"Evening",1578.000384,115.6984
"413",2021-02-23,"Evening",1244.000256,404.944
"413",2021-02-23,"Evening",1641.500672,56.86032
"413",2021-02-23,"Evening",1180.000256,311.496
"413",2021-02-23,"Evening",1375.000576,425.216
"413",2021-02-23,"Evening",1501.499392,355.9952
"413",2021-02-23,"Evening",1468.499968,374.2896
"413",2021-02-23,"Evening",1649.50016,118.1704
"413",2021-02-23,"Evening",1561.499648,154.7592
"413",2021-02-23,"Evening",1315.500032,330.7784
"414",2021-02-24,"Morning",1041.50016,240.4904
"414",2021-02-24,"Morning",1576.4992,38.28224
"414",2021-02-24,"Morning",1583.499264,19.63192
"414",2021-02-24,"Morning",1632,106.012
"414",2021-02-24,"Morning",1564.499968,43.19016
"414",2021-02-24,"Morning",1387.999232,269.9384
"414",2021-02-24,"Morning",1401.499648,373.988
"414",2021-02-24,"Morning",1611.999232,123.1904
"414",2021-02-24,"Morning",1523.499008,50.55216
"414",2021-02-24,"Morning",1469.999104,120.736
"414",2021-02-24,"Morning",1016.000512,244.4168
"414",2021-02-24,"Morning",1541.500928,44.66256
"414",2021-02-24,"Morning",1056,237.0552
"414",2021-02-24,"Morning",1518.49984,337.6688
"414",2021-02-24,"Morning",1568.999424,111.4112
"415",2021-02-24,"Noon",1568,36.85504
"415",2021-02-24,"Noon",1638.500352,155.2824
"415",2021-02-24,"Noon",1597.499392,37.83784
"415",2021-02-24,"Noon",1731.500032,55.52824
"415",2021-02-24,"Noon",1521.50016,141.5232
"415",2021-02-24,"Noon",1578.999808,124.816
"415",2021-02-24,"Noon",1455.499264,310.5648
"415",2021-02-24,"Noon",1651.499008,20.6388
"415",2021-02-24,"Noon",1664,20.14744
"415",2021-02-24,"Noon",1711.499264,136.6096
"415",2021-02-24,"Noon",1417.00096,324.324
"415",2021-02-24,"Noon",1596.499968,136.6096
"415",2021-02-24,"Noon",1604.499456,71.25304
"415",2021-02-24,"Noon",1056.499712,481.0808
"415",2021-02-24,"Noon",1539.00032,140.0488
"415",2021-02-24,"Noon",1685.999616,137.1008
"415",2021-02-24,"Noon",1663.000576,121.376
"415",2021-02-24,"Noon",1646.000128,155.7736
"415",2021-02-24,"Noon",1364.000768,306.6336
"415",2021-02-24,"Noon",1344,346.4376
"415",2021-02-24,"Noon",1574.500352,387.2232
"415",2021-02-24,"Noon",1498.499072,384.2752
"415",2021-02-24,"Noon",1373.499392,511.548
"415",2021-02-24,"Noon",1609.500672,363.636
"415",2021-02-24,"Noon",1731.999744,135.1352
"415",2021-02-24,"Noon",1468.499968,375.4296
"415",2021-02-24,"Noon",1088.999424,493.3664
"416",2021-02-24,"Evening",1612.500992,68.70592
"416",2021-02-24,"Evening",1777.50016,88
"416",2021-02-24,"Evening",1637.500928,38.11768
"416",2021-02-24,"Evening",1624.500224,69.17648
"416",2021-02-24,"Evening",1700.499456,19.29408
"416",2021-02-24,"Evening",1722.499072,124.2352
"416",2021-02-24,"Evening",1765.500928,129.8824
"416",2021-02-24,"Evening",1604.499456,70.11768
"416",2021-02-24,"Evening",1528.000512,180.2352
"416",2021-02-24,"Evening",1692.499968,62.11768
"416",2021-02-24,"Evening",1684.000768,245.6472
"416",2021-02-24,"Evening",1651.499008,40.47056
"416",2021-02-24,"Evening",1712.500736,23.0588
"416",2021-02-24,"Evening",1564.99968,330.3528
"416",2021-02-24,"Evening",1728.999424,21.64704
"416",2021-02-24,"Evening",1707.49952,55.0588
"416",2021-02-24,"Evening",1049.499648,297.8824
"416",2021-02-24,"Evening",1746.499584,129.412
"416",2021-02-24,"Evening",1556.000768,188.7056
"416",2021-02-24,"Evening",1701.500928,135.0592
"416",2021-02-24,"Evening",1646.000128,179.7648
"416",2021-02-24,"Evening",1661.999104,123.2944
"416",2021-02-24,"Evening",1073.999872,306.8232
"416",2021-02-24,"Evening",1577.500672,69.17648
"416",2021-02-24,"Evening",1092.999168,495.0592
"416",2021-02-24,"Evening",1786.499072,134.588
"416",2021-02-24,"Evening",1122.000896,425.8824
"416",2021-02-24,"Evening",975.499264,492.2352
"416",2021-02-24,"Evening",1631.000576,120.4704
"416",2021-02-24,"Evening",1601.499136,331.2944
"416",2021-02-24,"Evening",1152,435.2944
"416",2021-02-24,"Evening",1144.500224,320
"417",2021-02-25,"Morning",1536,61.17648
